node_id,week_start,shipment_count,total_volume,total_value,avg_delay,max_delay,delay_rate,delay_variance,avg_weather,max_weather,avg_congestion,max_congestion,avg_path_length,avg_distance,high_priority_ratio,sea_leg_ratio
SUP_003,2022-05-01,3,4573,198003.65,3.0,5,0.6666666666666666,7.0,0.4503333333333333,0.554,0.401,0.401,6.0,15370.63,0.0,1.0
SUP_003,2022-05-08,4,2983,718448.92,3.5,6,0.75,7.0,0.51525,0.804,0.473,0.587,5.75,13782.2425,0.5,1.0
SUP_003,2022-05-15,2,5042,336168.21,4.5,6,1.0,4.5,0.5525,0.641,0.5465,0.641,6.0,14062.654999999999,0.5,1.0
SUP_003,2022-05-22,2,4726,578915.48,0.0,0,0.0,0.0,0.306,0.327,0.377,0.452,5.5,13218.189999999999,0.5,1.0
SUP_003,2022-05-29,1,2816,39700.67,4.0,4,1.0,0.0,0.235,0.235,0.789,0.789,6.0,12282.19,0.0,1.0
SUP_003,2022-06-05,4,6078,1064523.1099999999,2.5,5,0.5,8.333333333333334,0.24575,0.473,0.6214999999999999,0.871,5.75,13880.4625,0.25,1.0
SUP_003,2022-06-12,2,2484,329980.29,3.0,6,0.5,18.0,0.39499999999999996,0.57,0.5745,0.748,6.0,12878.615,0.5,1.0
SUP_003,2022-06-19,2,3224,251322.97999999998,0.0,0,0.0,0.0,0.20850000000000002,0.23,0.359,0.401,5.5,13932.77,0.0,1.0
SUP_003,2022-06-26,6,7047,577549.21,2.5,6,0.5,7.9,0.4106666666666667,0.661,0.393,0.452,5.833333333333333,17230.373333333333,0.16666666666666666,1.0
SUP_003,2022-07-03,1,738,100692.89,0.0,0,0.0,0.0,0.133,0.133,0.452,0.452,6.0,12054.79,0.0,1.0
SUP_003,2022-07-10,4,5230,506888.31,2.75,7,0.5,11.583333333333334,0.17875,0.288,0.41375,0.452,6.0,14090.2825,0.25,1.0
SUP_003,2022-07-17,2,3904,97129.22,1.5,3,0.5,4.5,0.175,0.32,0.6234999999999999,0.846,6.0,16298.755000000001,0.0,1.0
SUP_003,2022-07-24,1,2345,60626.29,2.0,2,1.0,0.0,0.42,0.42,0.401,0.401,6.0,14081.56,0.0,1.0
SUP_003,2022-07-31,5,5275,719990.8,3.2,7,0.6,10.700000000000001,0.2364,0.397,0.5838,0.763,6.0,15912.456,0.4,1.0
SUP_003,2022-08-07,3,3249,584369.9099999999,0.0,0,0.0,0.0,0.37833333333333335,0.48,0.5503333333333333,0.798,5.333333333333333,13639.273333333336,0.3333333333333333,1.0
SUP_003,2022-08-14,2,2637,669672.56,1.0,2,0.5,2.0,0.4865,0.601,0.4445,0.452,5.5,11952.795,1.0,1.0
SUP_003,2022-08-21,2,1451,32048.920000000002,3.5,4,1.0,0.5,0.458,0.56,0.552,0.703,6.0,14507.720000000001,0.0,1.0
SUP_003,2022-08-28,4,6477,918727.19,2.75,5,0.75,4.916666666666667,0.28725,0.419,0.4355,0.452,6.0,12911.692500000001,0.25,1.0
SUP_003,2022-09-04,1,1467,147765.11,6.0,6,1.0,0.0,0.187,0.187,0.757,0.757,6.0,11845.89,0.0,1.0
SUP_003,2022-09-11,4,3560,384229.47,1.0,4,0.25,4.0,0.33749999999999997,0.542,0.40175,0.452,5.5,13211.17,0.25,1.0
SUP_003,2022-09-18,1,94,16285.36,6.0,6,1.0,0.0,0.353,0.353,0.452,0.452,6.0,12648.26,1.0,1.0
SUP_003,2022-09-25,3,5853,1850978.2799999998,2.3333333333333335,4,0.6666666666666666,4.333333333333334,0.293,0.461,0.45766666666666667,0.571,6.0,17143.676666666666,0.3333333333333333,1.0
SUP_003,2022-10-02,3,5619,306395.01,4.333333333333333,7,0.6666666666666666,14.333333333333334,0.49400000000000005,0.543,0.5156666666666667,0.562,5.666666666666667,16715.18,0.0,1.0
SUP_003,2022-10-09,3,6421,717609.75,3.3333333333333335,6,0.6666666666666666,9.333333333333334,0.6236666666666667,0.719,0.6093333333333334,0.633,5.666666666666667,13103.580000000002,0.3333333333333333,1.0
SUP_003,2022-10-16,1,971,37120.17,5.0,5,1.0,0.0,0.242,0.242,0.633,0.633,6.0,12227.47,0.0,1.0
SUP_003,2022-10-23,2,3662,105092.69,4.0,5,1.0,2.0,0.7975,0.954,0.587,0.612,6.0,13422.325,0.0,1.0
SUP_003,2022-10-30,2,2929,791534.1599999999,2.5,5,0.5,12.5,0.491,0.564,0.49250000000000005,0.562,5.5,14403.3,0.0,1.0
SUP_003,2022-11-06,1,1244,87375.12,0.0,0,0.0,0.0,0.974,0.974,0.658,0.658,5.0,3799.03,0.0,1.0
SUP_003,2022-11-13,2,5086,1046012.19,5.0,7,1.0,8.0,0.48650000000000004,0.54,0.5975,0.633,6.0,13447.335,0.0,1.0
SUP_003,2022-11-20,1,1062,56635.8,0.0,0,0.0,0.0,0.6,0.6,0.444,0.444,5.0,12252.82,1.0,1.0
SUP_003,2022-11-27,1,578,81596.36,0.0,0,0.0,0.0,0.487,0.487,0.423,0.423,5.0,20801.08,1.0,1.0
SUP_003,2022-12-04,6,10479,1579510.46,4.333333333333333,7,0.8333333333333334,7.866666666666667,0.5821666666666666,0.963,0.6085000000000002,0.959,5.666666666666667,14853.558333333334,0.3333333333333333,1.0
SUP_003,2022-12-11,5,7240,1594404.5399999998,3.0,6,0.6,8.0,0.6095999999999999,0.841,0.5282,0.612,5.6,9962.532,0.0,1.0
SUP_003,2022-12-18,3,2670,545741.5499999999,6.666666666666667,8,1.0,2.3333333333333335,0.7223333333333333,0.968,0.596,0.664,6.0,15008.733333333332,0.3333333333333333,1.0
SUP_003,2022-12-25,7,10059,1151581.92,5.714285714285714,9,0.8571428571428571,8.571428571428571,0.5452857142857143,0.78,0.6088571428571429,0.787,5.571428571428571,11740.685714285713,0.2857142857142857,0.8571428571428571
SUP_003,2023-01-01,2,4725,950084.87,4.0,5,1.0,2.0,0.532,0.656,0.535,0.669,6.0,14307.805,0.0,1.0
SUP_003,2023-01-08,4,5521,1032098.2200000001,3.5,7,0.75,8.333333333333334,0.5642499999999999,0.639,0.389,0.452,6.0,15620.637499999999,0.25,1.0
SUP_003,2023-01-15,1,1675,126426.57,0.0,0,0.0,0.0,0.614,0.614,0.302,0.302,5.0,15145.05,0.0,1.0
SUP_003,2023-01-22,2,3675,424258.44,0.0,0,0.0,0.0,0.461,0.466,0.452,0.452,5.5,11501.505000000001,0.0,1.0
SUP_003,2023-01-29,4,8288,1116156.5,6.25,8,1.0,5.583333333333333,0.5790000000000001,0.805,0.54125,0.588,6.0,12601.0775,0.25,1.0
SUP_003,2023-02-05,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_003,2023-02-12,1,1183,72933.48,2.0,2,1.0,0.0,0.669,0.669,0.588,0.588,5.0,11266.47,1.0,1.0
SUP_003,2023-02-19,3,3704,402967.24000000005,3.6666666666666665,6,0.6666666666666666,10.333333333333334,0.4336666666666667,0.632,0.5593333333333333,0.588,6.0,13734.096666666666,0.0,1.0
SUP_003,2023-02-26,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_003,2023-03-05,5,10142,831454.4700000001,1.0,5,0.2,5.0,0.4396,0.61,0.4324,0.606,5.6,13627.322,0.4,1.0
SUP_003,2023-03-12,3,5451,560658.73,1.3333333333333333,4,0.3333333333333333,5.333333333333333,0.4616666666666666,0.485,0.447,0.452,6.333333333333333,14113.496666666666,0.0,1.0
SUP_003,2023-03-19,3,2817,379587.44,4.0,5,1.0,1.0,0.48900000000000005,0.629,0.418,0.452,6.0,13664.106666666668,0.3333333333333333,1.0
SUP_003,2023-03-26,6,6427,842737.6900000001,3.8333333333333335,7,0.6666666666666666,9.766666666666666,0.43933333333333335,0.656,0.4623333333333333,0.664,5.833333333333333,13328.678333333335,0.3333333333333333,1.0
SUP_003,2023-04-02,4,4868,1324175.66,0.5,2,0.25,1.0,0.40975,0.759,0.49624999999999997,0.764,5.25,10371.107499999998,0.25,1.0
SUP_003,2023-04-09,2,4209,393967.05,2.5,5,0.5,12.5,0.451,0.5,0.3845,0.452,5.5,11982.94,0.0,1.0
SUP_003,2023-04-16,4,11096,1298598.77,3.0,5,0.75,6.0,0.504,0.781,0.39575,0.452,5.75,11494.232500000002,0.25,1.0
SUP_003,2023-04-23,3,3091,362843.74,0.0,0,0.0,0.0,0.3953333333333333,0.576,0.34400000000000003,0.401,4.666666666666667,9903.090000000002,0.0,0.6666666666666666
SUP_003,2023-04-30,8,12268,1876683.05,3.5,6,0.75,6.285714285714286,0.45499999999999996,0.972,0.542125,0.828,5.875,13862.0125,0.125,1.0
SUP_003,2023-05-07,1,1234,151785.21,7.0,7,1.0,0.0,0.274,0.274,0.706,0.706,6.0,16994.96,0.0,1.0
SUP_003,2023-05-14,1,155,11074.65,5.0,5,1.0,0.0,0.146,0.146,0.401,0.401,6.0,15405.72,0.0,1.0
SUP_003,2023-05-21,2,5042,911565.73,0.0,0,0.0,0.0,0.237,0.261,0.41900000000000004,0.437,6.0,13605.33,0.5,1.0
SUP_003,2023-05-28,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_003,2023-06-04,2,903,157269.62,0.0,0,0.0,0.0,0.309,0.387,0.4265,0.452,6.0,13157.11,0.0,1.0
SUP_003,2023-06-11,4,6980,1508988.0100000002,2.0,4,0.5,5.333333333333333,0.4675,0.902,0.35525,0.401,5.5,12141.38,0.5,1.0
SUP_003,2023-06-18,2,2622,234736.84000000003,3.0,6,0.5,18.0,0.1385,0.145,0.42300000000000004,0.544,5.5,14361.445,0.0,1.0
SUP_003,2023-06-25,3,3734,222606.36,2.3333333333333335,5,0.6666666666666666,6.333333333333333,0.246,0.311,0.4756666666666667,0.724,5.666666666666667,17098.47,0.0,1.0
SUP_003,2023-07-02,1,2014,365775.5,0.0,0,0.0,0.0,0.083,0.083,0.756,0.756,5.0,3713.3,0.0,1.0
SUP_003,2023-07-09,2,3637,816633.88,6.0,6,1.0,0.0,0.27899999999999997,0.345,0.4265,0.452,6.5,16815.35,0.0,1.0
SUP_003,2023-07-16,1,717,26107.31,0.0,0,0.0,0.0,0.224,0.224,0.401,0.401,6.0,15741.9,0.0,1.0
SUP_003,2023-07-23,1,765,159130.1,4.0,4,1.0,0.0,0.241,0.241,0.437,0.437,6.0,12253.45,0.0,1.0
SUP_003,2023-07-30,1,628,30384.29,3.0,3,1.0,0.0,0.43,0.43,0.939,0.939,6.0,11987.81,0.0,1.0
SUP_003,2023-08-06,2,1247,23741.2,2.0,4,0.5,8.0,0.27049999999999996,0.369,0.4265,0.452,6.0,13589.45,0.0,1.0
SUP_003,2023-08-13,2,2709,417160.99,0.0,0,0.0,0.0,0.3015,0.353,0.4345,0.567,5.0,15575.075,0.0,1.0
SUP_003,2023-08-20,1,2990,125743.11,5.0,5,1.0,0.0,0.712,0.712,0.401,0.401,6.0,15465.88,0.0,1.0
SUP_003,2023-08-27,2,4532,285270.55,0.0,0,0.0,0.0,0.136,0.225,0.35150000000000003,0.401,5.5,14734.720000000001,1.0,1.0
SUP_003,2023-09-03,1,1127,102598.63,0.0,0,0.0,0.0,0.905,0.905,0.302,0.302,5.0,14070.25,0.0,1.0
SUP_003,2023-09-10,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_003,2023-09-17,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_003,2023-09-24,2,3616,388576.26,2.0,4,0.5,8.0,0.1885,0.268,0.452,0.452,6.0,12314.8,0.5,1.0
SUP_003,2023-10-01,2,2500,588697.95,3.0,6,0.5,18.0,0.376,0.438,0.633,0.633,5.5,11743.815,0.0,1.0
SUP_003,2023-10-08,2,4235,470672.38,3.5,7,0.5,24.5,0.26349999999999996,0.288,0.5365,0.612,5.5,7541.76,0.0,1.0
SUP_003,2023-10-15,2,4735,809656.01,0.0,0,0.0,0.0,0.348,0.411,0.49250000000000005,0.562,5.5,14136.715,0.5,1.0
SUP_003,2023-10-22,2,2531,794709.19,4.0,5,1.0,2.0,0.4665,0.679,0.587,0.612,6.0,12995.68,0.0,1.0
SUP_003,2023-10-29,1,2826,774608.65,0.0,0,0.0,0.0,0.923,0.923,0.423,0.423,5.0,14736.5,0.0,1.0
SUP_003,2023-11-05,1,2194,586039.54,4.0,4,1.0,0.0,0.502,0.502,0.562,0.562,6.0,16345.36,0.0,1.0
SUP_003,2023-11-12,1,374,77398.96,5.0,5,1.0,0.0,0.509,0.509,0.562,0.562,6.0,14377.16,1.0,1.0
SUP_003,2023-11-19,1,1717,154480.81,5.0,5,1.0,0.0,0.664,0.664,0.562,0.562,6.0,14122.94,0.0,1.0
SUP_003,2023-11-26,2,5707,850840.12,7.5,8,1.0,0.5,0.882,0.933,0.7375,0.863,6.0,11739.425,0.0,1.0
SUP_003,2023-12-03,2,4727,582767.97,3.0,6,0.5,18.0,0.5835,0.684,0.677,0.792,6.0,14679.68,0.5,1.0
SUP_003,2023-12-10,1,101,14826.97,4.0,4,1.0,0.0,1.0,1.0,0.633,0.633,6.0,12039.79,0.0,1.0
SUP_003,2023-12-17,1,846,169339.44,6.0,6,1.0,0.0,0.408,0.408,0.633,0.633,6.0,12314.3,0.0,1.0
SUP_003,2023-12-24,5,7052,1166934.63,4.6,8,0.8,8.8,0.5428,0.752,0.6386000000000001,0.992,5.8,12726.518,0.4,1.0
SUP_003,2023-12-31,2,4628,590641.62,6.0,7,1.0,2.0,0.771,0.802,0.4445,0.452,6.0,11691.765,0.5,1.0
SUP_003,2024-01-07,4,8472,1125962.19,5.25,7,1.0,2.9166666666666665,0.4865,0.615,0.64925,0.782,6.0,14247.7375,0.5,1.0
SUP_003,2024-01-14,1,2282,113607.35,0.0,0,0.0,0.0,0.501,0.501,0.317,0.317,5.0,3814.25,0.0,1.0
SUP_003,2024-01-21,1,2854,939486.61,0.0,0,0.0,0.0,0.561,0.561,0.302,0.302,5.0,14708.28,0.0,1.0
SUP_003,2024-01-28,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_003,2024-02-04,1,1636,89571.76,6.0,6,1.0,0.0,0.339,0.339,0.722,0.722,6.0,16234.0,0.0,1.0
SUP_003,2024-02-11,3,3531,968790.25,7.333333333333333,8,1.0,0.33333333333333337,0.627,0.66,0.5593333333333333,0.588,6.0,13718.943333333335,0.3333333333333333,1.0
SUP_003,2024-02-18,3,6894,122790.95999999999,5.333333333333333,6,1.0,1.3333333333333333,0.496,0.587,0.566,0.588,6.333333333333333,16786.413333333334,0.0,1.0
SUP_003,2024-02-25,4,6397,1073749.5999999999,4.0,7,0.75,8.666666666666666,0.368,0.433,0.5805,0.889,5.75,13448.359999999999,0.5,1.0
SUP_003,2024-03-03,1,88,13023.1,3.0,3,1.0,0.0,0.339,0.339,0.452,0.452,6.0,11700.45,0.0,1.0
SUP_003,2024-03-10,1,281,41044.74,0.0,0,0.0,0.0,0.369,0.369,0.302,0.302,5.0,14448.66,0.0,1.0
SUP_003,2024-03-17,3,5904,986272.95,4.666666666666667,8,0.6666666666666666,17.333333333333332,0.6026666666666668,0.765,0.5346666666666667,0.751,6.0,13265.493333333332,0.6666666666666666,1.0
SUP_003,2024-03-24,4,5273,815247.2,2.75,7,0.5,11.583333333333334,0.48825,0.619,0.41075,0.452,5.75,13190.75,0.25,1.0
SUP_003,2024-03-31,2,3744,247671.81,2.0,4,0.5,8.0,0.29500000000000004,0.314,0.41900000000000004,0.437,6.0,12828.470000000001,0.0,1.0
SUP_003,2024-04-07,4,4830,606025.73,2.0,4,0.5,5.333333333333333,0.5645,0.661,0.40175,0.452,5.5,13685.34,0.25,1.0
SUP_003,2024-04-14,3,7527,563803.63,4.0,5,1.0,1.0,0.44333333333333336,0.634,0.5736666666666667,0.699,6.0,16642.82,0.0,1.0
SUP_003,2024-04-21,2,2935,160951.59,2.0,4,0.5,8.0,0.7809999999999999,0.818,0.377,0.452,5.5,13235.93,0.5,1.0
SUP_003,2024-04-28,2,4635,972129.25,0.0,0,0.0,0.0,0.5345,0.545,0.5275,0.603,5.0,10960.79,0.5,1.0
SUP_003,2024-05-05,3,6233,662683.64,0.0,0,0.0,0.0,0.5296666666666666,0.869,0.35200000000000004,0.452,5.0,13533.840000000002,0.6666666666666666,1.0
SUP_003,2024-05-12,3,3669,493790.69999999995,0.0,0,0.0,0.0,0.34366666666666673,0.536,0.45199999999999996,0.737,5.0,13443.266666666668,0.3333333333333333,1.0
SUP_003,2024-05-19,1,116,2168.62,8.0,8,1.0,0.0,0.657,0.657,0.505,0.505,6.0,15575.08,0.0,1.0
SUP_003,2024-05-26,1,1270,80211.34,0.0,0,0.0,0.0,0.299,0.299,0.452,0.452,6.0,11826.32,0.0,1.0
SUP_003,2024-06-02,2,3617,122495.79,4.0,5,1.0,2.0,0.14600000000000002,0.198,0.467,0.533,6.0,16636.92,0.0,1.0
SUP_003,2024-06-09,4,3399,948801.3,1.25,5,0.25,6.25,0.36275,0.901,0.37174999999999997,0.452,5.5,11275.515,0.0,1.0
SUP_003,2024-06-16,3,5121,796108.5599999999,0.0,0,0.0,0.0,0.24866666666666667,0.284,0.43500000000000005,0.452,5.333333333333333,12371.74,0.6666666666666666,1.0
SUP_003,2024-06-23,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_003,2024-06-30,1,1989,148815.92,0.0,0,0.0,0.0,0.24,0.24,0.302,0.302,5.0,14070.25,0.0,1.0
SUP_004,2022-01-02,3,6482,996220.53,6.333333333333333,8,1.0,4.333333333333333,0.5346666666666667,0.771,0.48,0.587,5.666666666666667,10388.373333333335,0.3333333333333333,1.0
SUP_004,2022-01-09,5,7757,1371513.27,2.6,7,0.6,8.8,0.6980000000000001,1.0,0.4306,0.768,5.2,12514.702,0.4,1.0
SUP_004,2022-01-16,3,6244,571050.05,4.333333333333333,7,0.6666666666666666,14.333333333333334,0.5723333333333334,0.711,0.513,0.758,6.0,11359.073333333334,0.0,1.0
SUP_004,2022-01-23,2,1989,411474.31999999995,6.5,7,1.0,0.5,0.636,0.774,0.401,0.401,6.0,15793.945,0.0,1.0
SUP_004,2022-01-30,1,2696,363187.35,6.0,6,1.0,0.0,0.648,0.648,0.588,0.588,6.0,11905.39,0.0,1.0
SUP_004,2022-02-06,2,4248,797459.72,6.0,7,1.0,2.0,0.466,0.549,0.616,0.644,6.0,13514.169999999998,0.0,1.0
SUP_004,2022-02-13,2,2654,340291.36,5.0,5,1.0,0.0,0.5780000000000001,0.81,0.578,0.588,6.0,11691.85,0.0,1.0
SUP_004,2022-02-20,1,118,25536.24,0.0,0,0.0,0.0,0.464,0.464,0.393,0.393,5.0,15771.35,0.0,1.0
SUP_004,2022-02-27,1,1380,75080.37,5.0,5,1.0,0.0,0.398,0.398,0.401,0.401,6.0,15811.09,0.0,1.0
SUP_004,2022-03-06,1,2887,486665.29,7.0,7,1.0,0.0,0.665,0.665,0.401,0.401,6.0,21667.07,0.0,1.0
SUP_004,2022-03-13,1,2302,328159.38,6.0,6,1.0,0.0,0.67,0.67,0.452,0.452,7.0,17411.0,0.0,1.0
SUP_004,2022-03-20,5,6270,708451.5199999999,4.6,7,1.0,2.3,0.5278,0.667,0.48840000000000006,0.723,6.0,13882.692000000001,0.2,1.0
SUP_004,2022-03-27,2,3483,869710.13,5.0,5,1.0,0.0,0.425,0.592,0.5585,0.665,5.5,11552.445,0.5,1.0
SUP_004,2022-04-03,2,2344,307914.94,2.0,4,0.5,8.0,0.41300000000000003,0.483,0.5685,0.82,5.5,11206.625,0.0,1.0
SUP_004,2022-04-10,1,2443,219920.75,8.0,8,1.0,0.0,0.473,0.473,0.401,0.401,6.0,14258.33,1.0,1.0
SUP_004,2022-04-17,2,3438,212828.62,2.5,5,0.5,12.5,0.677,0.79,0.452,0.452,5.5,11635.79,0.0,1.0
SUP_004,2022-04-24,2,2185,410649.65,2.0,4,0.5,8.0,0.2915,0.335,0.3695,0.437,5.5,14123.365,0.0,1.0
SUP_004,2022-05-01,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_004,2022-05-08,1,2315,176128.12,0.0,0,0.0,0.0,0.155,0.155,0.401,0.401,5.0,15215.11,0.0,1.0
SUP_004,2022-05-15,2,1953,305706.54,7.0,7,1.0,0.0,0.2255,0.231,0.6234999999999999,0.752,6.0,13202.494999999999,0.5,1.0
SUP_004,2022-05-22,2,2648,245922.99,3.0,4,1.0,2.0,0.3225,0.37,0.5655,0.679,5.5,13763.145,0.0,1.0
SUP_004,2022-05-29,2,2553,347460.88,5.5,6,1.0,0.5,0.2425,0.243,0.47950000000000004,0.507,6.0,13428.455,0.0,1.0
SUP_004,2022-06-05,1,356,48214.58,8.0,8,1.0,0.0,0.94,0.94,0.401,0.401,6.0,14258.33,0.0,1.0
SUP_004,2022-06-12,1,1874,433222.57,0.0,0,0.0,0.0,0.197,0.197,0.401,0.401,5.0,14466.24,0.0,1.0
SUP_004,2022-06-19,1,379,71456.36,7.0,7,1.0,0.0,0.165,0.165,0.452,0.452,6.0,12634.49,0.0,1.0
SUP_004,2022-06-26,2,2020,154450.63,0.0,0,0.0,0.0,0.22799999999999998,0.235,0.452,0.452,5.0,11288.71,0.0,1.0
SUP_004,2022-07-03,3,3323,393129.07,5.0,7,1.0,3.0,0.27399999999999997,0.573,0.401,0.401,6.0,15194.253333333334,0.3333333333333333,1.0
SUP_004,2022-07-10,1,1126,172519.43,5.0,5,1.0,0.0,0.697,0.697,0.567,0.567,6.0,21365.29,0.0,1.0
SUP_004,2022-07-17,2,3309,472126.16,2.5,5,0.5,12.5,0.11149999999999999,0.118,0.377,0.452,5.5,13670.15,0.5,1.0
SUP_004,2022-07-24,2,4100,328980.75,4.0,8,0.5,32.0,0.568,0.813,0.452,0.452,5.5,11583.665,0.0,1.0
SUP_004,2022-07-31,3,6543,1153880.06,1.3333333333333333,4,0.3333333333333333,5.333333333333334,0.4096666666666667,0.479,0.335,0.401,5.333333333333333,14643.886666666667,0.3333333333333333,1.0
SUP_004,2022-08-07,1,2877,936075.91,5.0,5,1.0,0.0,0.149,0.149,0.644,0.644,6.0,11889.38,0.0,1.0
SUP_004,2022-08-14,2,3451,683687.48,6.0,6,1.0,0.0,0.20299999999999999,0.356,0.4265,0.452,6.0,13126.095,0.5,1.0
SUP_004,2022-08-21,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_004,2022-08-28,5,6541,538054.96,3.8,8,0.6,13.2,0.5054000000000001,0.866,0.45760000000000006,0.684,5.6,14446.189999999999,0.0,1.0
SUP_004,2022-09-04,2,3912,302142.62,5.5,6,1.0,0.5,0.551,0.789,0.47350000000000003,0.51,6.0,14855.75,0.0,1.0
SUP_004,2022-09-11,5,7889,933240.99,5.2,9,1.0,6.2,0.23879999999999998,0.349,0.484,0.678,6.0,13811.308,0.2,1.0
SUP_004,2022-09-18,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_004,2022-09-25,2,479,50446.0,6.5,7,1.0,0.5,0.511,0.624,0.5255,0.614,6.0,13928.564999999999,1.0,1.0
SUP_004,2022-10-02,4,5293,985952.9199999999,1.75,7,0.25,12.25,0.37450000000000006,0.56,0.71675,1.0,5.25,12839.789999999999,0.0,1.0
SUP_004,2022-10-09,3,3094,975117.78,7.333333333333333,9,1.0,4.333333333333333,0.33433333333333337,0.456,0.8243333333333333,0.998,6.0,17263.843333333334,0.3333333333333333,1.0
SUP_004,2022-10-16,5,10930,1077306.69,5.2,9,0.8,11.2,0.3436,0.545,0.675,0.878,5.6,14937.713999999998,0.2,1.0
SUP_004,2022-10-23,2,2763,511117.15,6.0,6,1.0,0.0,0.511,0.698,0.5975,0.633,6.0,14461.579999999998,0.0,1.0
SUP_004,2022-10-30,2,3982,227906.37,0.0,0,0.0,0.0,0.3615,0.419,0.609,0.774,4.5,3785.06,0.5,0.5
SUP_004,2022-11-06,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_004,2022-11-13,3,4227,583066.64,2.3333333333333335,5,0.6666666666666666,6.333333333333333,0.591,0.862,0.621,0.878,5.0,10813.856666666668,0.0,0.6666666666666666
SUP_004,2022-11-20,2,3147,127299.51000000001,4.0,6,1.0,8.0,0.4175,0.448,0.562,0.562,5.5,15795.42,0.5,1.0
SUP_004,2022-11-27,6,10324,1320711.25,7.0,10,1.0,3.2,0.6291666666666667,0.99,0.6280000000000001,0.745,6.166666666666667,14348.529999999999,0.3333333333333333,1.0
SUP_004,2022-12-04,3,5074,270255.81,3.6666666666666665,6,0.6666666666666666,10.333333333333334,0.5890000000000001,0.648,0.6836666666666668,0.927,5.0,13867.15,0.0,1.0
SUP_004,2022-12-11,3,6525,435980.43000000005,7.0,8,1.0,3.0,0.39333333333333337,0.516,0.6023333333333333,0.633,6.0,12673.123333333335,0.0,1.0
SUP_004,2022-12-18,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUP_004,2022-12-25,1,797,103993.22,6.0,6,1.0,0.0,0.679,0.679,0.633,0.633,6.0,12549.28,0.0,1.0
SUP_004,2023-01-01,3,8539,1349562.35,6.666666666666667,8,1.0,2.333333333333333,0.6553333333333333,0.748,0.435,0.452,6.0,13032.43,0.6666666666666666,1.0
SUP_004,2023-01-08,4,6605,568409.8,4.75,8,1.0,4.916666666666667,0.6455000000000001,0.793,0.5265000000000001,0.748,5.5,12669.8675,0.5,1.0
SUP_004,2023-01-15,4,6557,848389.75,5.0,8,0.75,14.666666666666666,0.63125,0.909,0.44325,0.618,5.75,13296.0075,0.25,1.0
SUP_004,2023-01-22,2,3083,666413.35,1.0,2,0.5,2.0,0.6435,0.821,0.586,0.72,5.0,8278.105,0.5,1.0
SUP_004,2023-01-29,3,4978,263484.42,6.333333333333333,7,1.0,0.33333333333333337,0.578,0.703,0.401,0.401,6.0,14900.763333333334,0.0,1.0
SUP_004,2023-02-05,3,4339,555323.25,7.333333333333333,10,1.0,6.333333333333333,0.45,0.642,0.6406666666666667,0.878,6.0,16372.966666666667,0.0,1.0
SUP_004,2023-02-12,3,6222,1570066.95,4.0,7,0.6666666666666666,13.0,0.6463333333333333,0.92,0.6473333333333333,0.961,5.666666666666667,16555.086666666666,0.3333333333333333,1.0
SUP_004,2023-02-19,1,242,62103.04,0.0,0,0.0,0.0,0.421,0.421,0.428,0.428,5.0,3828.85,1.0,1.0
SUP_004,2023-02-26,1,2731,271025.16,0.0,0,0.0,0.0,0.434,0.434,0.393,0.393,5.0,21635.6,0.0,1.0
SUP_004,2023-03-05,1,1295,272259.0,0.0,0,0.0,0.0,0.6,0.6,0.317,0.317,5.0,12267.12,1.0,1.0
SUP_004,2023-03-12,2,2038,157698.06,4.0,5,1.0,2.0,0.402,0.414,0.4265,0.452,6.0,13649.435000000001,0.0,1.0
SUP_004,2023-03-19,2,2786,98721.75,2.5,5,0.5,12.5,0.4065,0.518,0.365,0.401,5.5,13408.285,0.0,1.0
SUP_004,2023-03-26,2,2990,828617.2200000001,6.5,7,1.0,0.5,0.528,0.597,0.504,0.607,6.0,14850.385,0.0,1.0
SUP_004,2023-04-02,3,1804,73871.28,5.0,5,1.0,0.0,0.6836666666666665,1.0,0.418,0.452,6.0,13908.660000000002,0.0,1.0
